3.5,0.0004036917548546626
3.733333333334,1.627063852538413e-05
3.966666666666,-9.754983761922631e-05
4.2,-0.00010716435008362168
4.433333333334,-8.533728600923496e-05
4.666666666666,-6.093209844948433e-05
4.9,-4.24105373895145e-05
5.133333333334,-3.006698307217448e-05
5.366666666666,-2.2069624492360163e-05
5.6,-1.6743072137614945e-05
5.833333333334,-1.3021709946769988e-05
6.066666666666,-1.030743896990316e-05
6.3,-8.26740551929106e-06
6.533333333334,-6.703628969262354e-06
6.766666666666,-5.488599299496855e-06
7.0,-4.534143272394431e-06
