2.5,0.00012210123671962947
2.612903225806,5.35234913590088e-05
2.725806451612,1.862720351297753e-05
2.83870967742,2.3209728263751117e-06
2.951612903226,-4.220672681576332e-06
3.064516129032,-6.0030184556580934e-06
3.177419354838,-5.735078565827223e-06
3.290322580646,-4.782525238056223e-06
3.403225806452,-3.761112654210308e-06
3.516129032258,-2.896999706791803e-06
3.629032258064,-2.2347388979326865e-06
3.74193548387,-1.7484582537363735e-06
3.854838709678,-1.3949349906283715e-06
3.967741935484,-1.1349812991667818e-06
4.08064516129,-9.392613993242094e-07
4.193548387096,-7.877592160809854e-07
4.306451612904,-6.67410846588723e-07
4.41935483871,-5.697780407487585e-07
4.532258064516,-4.893177010245608e-07
4.645161290322,-4.2225387097971634e-07
4.75806451613,-3.6589553076282755e-07
4.870967741936,-3.182396532963594e-07
4.983870967742,-2.777419272348425e-07
5.096774193548,-2.431811241265791e-07
5.209677419354,-2.1357484758510736e-07
5.322580645162,-1.8812374591448133e-07
5.435483870968,-1.6617225107040667e-07
5.548387096774,-1.4717953167320275e-07
5.66129032258,-1.306972476911028e-07
5.774193548388,-1.163522158620367e-07
5.887096774194,-1.0383257986745775e-07
6.0,-9.28768173480421e-08
